9164,1.792,0.000,0.693,0.693,1.609,0.000,0.000,0.000,0.000,0.000,0.693,0.000
9165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9169,1.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9173,0.000,0.000,0.000,0.000,0.000,0.000,0.693,1.099,1.386,0.000,0.693,0.000
9174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9179,1.386,1.386,1.386,0.000,0.693,1.386,1.099,0.693,0.000,1.099,0.000,1.386
9180,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9181,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9182,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9183,1.099,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9184,0.693,0.000,0.000,0.000,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.693
9186,0.000,0.693,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.693,0.693,0.693
9187,1.099,1.386,2.197,0.693,1.099,1.792,0.693,0.000,0.693,0.000,0.693,0.000
9189,0.000,0.000,0.000,0.000,1.099,0.000,0.000,0.000,0.000,0.000,0.000,1.609
9193,2.079,1.386,1.099,1.099,1.099,0.000,0.693,1.386,2.303,1.099,2.303,1.386
9195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9198,0.000,0.693,0.000,1.099,1.386,0.693,1.099,1.792,0.000,0.693,0.693,0.000
9200,0.000,0.000,0.000,0.693,0.693,0.693,0.000,0.693,0.000,1.099,0.693,0.000
9201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9207,1.099,0.000,0.000,0.000,0.693,0.000,0.000,0.693,1.386,0.693,0.693,0.000
9209,0.693,0.000,0.000,1.099,0.000,0.000,0.000,1.099,0.693,0.000,0.000,1.099
9212,0.693,0.000,0.000,0.693,0.000,0.693,0.000,1.386,0.693,0.000,1.386,0.000
9213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9217,1.099,0.693,1.099,1.099,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9223,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9224,0.693,0.000,0.000,0.000,0.000,1.099,1.386,0.000,0.693,0.000,0.000,0.000
9225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9232,0.000,0.000,1.386,1.099,0.000,1.099,0.000,0.000,1.609,0.000,0.693,0.693
9236,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9239,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9240,1.099,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9242,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9243,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000
9244,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9245,0.000,0.000,1.099,0.000,0.693,1.099,0.693,1.386,0.000,0.693,1.099,0.693
9246,1.099,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000
9248,0.000,0.693,1.386,0.693,0.693,0.000,0.693,0.693,0.000,0.000,0.000,0.000
9249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9251,0.000,1.099,0.693,1.386,0.000,0.000,0.693,0.000,1.386,0.000,0.000,1.099
9252,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.000
9254,0.693,1.099,0.693,1.099,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9255,0.000,1.386,0.693,0.693,0.000,0.693,0.693,2.079,0.000,0.693,0.000,0.000
9256,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9257,0.000,0.693,0.000,0.693,0.693,0.000,0.000,0.000,1.099,0.693,1.099,0.000
9258,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9261,1.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9263,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.000
9269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9271,0.000,0.000,0.693,1.792,0.693,0.693,1.386,0.693,1.099,1.099,0.000,0.693
9273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9275,0.000,1.386,0.693,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000
9276,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000
9277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9280,0.693,1.386,1.609,0.693,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9281,0.000,0.000,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9317,0.693,0.693,0.693,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000
9321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9324,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693
9326,0.693,1.099,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9327,0.000,0.693,0.693,1.099,0.000,0.000,0.000,0.693,1.099,0.000,0.693,0.693
9328,0.000,0.693,0.693,1.386,0.000,0.000,0.000,0.693,0.000,0.000,0.693,0.000
9331,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9332,1.099,1.386,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000
9336,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9338,0.693,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9341,0.000,0.693,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9345,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9366,0.693,0.693,0.693,0.693,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000
9367,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9368,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9373,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9374,0.000,0.000,0.693,0.000,1.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9454,0.000,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9455,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9457,0.000,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.000
9459,1.099,0.693,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.693,0.000,0.693
9540,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9629,0.000,0.693,1.099,0.693,0.000,1.099,1.099,0.000,0.693,0.693,0.000,0.000
9635,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9658,1.099,1.792,1.386,1.609,1.099,0.693,0.000,1.386,0.000,0.693,0.693,1.386
9659,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9660,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9667,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9672,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9673,0.693,0.693,0.000,0.000,0.000,0.000,0.693,0.000,1.946,1.099,0.000,0.000
9679,0.000,0.693,0.693,0.693,0.000,0.000,0.000,0.000,0.693,0.693,0.000,0.000
9682,0.000,1.099,0.000,0.693,0.693,0.000,0.000,0.000,0.693,0.693,0.693,1.099
9684,0.000,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9687,0.000,1.099,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9688,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000
9692,1.099,0.000,0.000,0.000,1.099,1.099,0.000,0.693,1.609,1.386,0.693,0.000
9694,0.000,0.693,0.693,0.693,1.792,0.693,0.693,0.000,0.000,0.693,0.693,0.000
9697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.386,0.693,0.000,0.000
9713,0.000,0.693,1.792,1.946,0.693,1.099,1.099,0.000,0.000,0.693,0.693,0.000
9800,0.000,0.000,0.693,0.693,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.693
9809,0.000,0.693,0.000,0.693,0.693,0.000,0.693,0.000,1.386,1.099,0.000,0.693
9810,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9811,0.693,0.693,1.099,1.386,0.693,0.693,0.693,0.000,0.000,0.693,0.000,1.099
9816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000
9818,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9841,0.000,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9842,1.099,0.693,0.693,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9844,0.000,1.099,1.099,1.609,0.693,0.000,0.000,0.000,1.099,0.000,0.000,0.000
9847,0.000,0.693,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9848,0.693,0.000,1.386,1.099,0.000,0.693,0.000,1.099,0.693,0.693,0.000,0.000
9851,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9853,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9854,0.693,0.693,0.000,0.693,0.000,0.000,0.693,0.000,0.693,1.099,0.693,1.099
9917,1.099,0.693,0.693,0.693,0.693,0.693,0.693,1.099,0.000,0.000,0.000,0.000
9933,0.693,0.000,0.693,0.000,0.000,1.099,0.000,0.693,0.000,0.000,0.693,0.000
9942,0.000,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9943,2.485,0.693,1.609,0.693,0.693,0.693,1.099,0.693,1.946,0.000,0.000,1.099
9944,0.000,1.386,0.000,0.693,1.099,0.000,1.099,0.693,1.609,0.693,1.099,1.099
9990,0.000,0.693,0.000,1.099,0.693,0.000,0.000,0.693,0.000,0.693,0.000,0.000
9992,0.000,2.079,1.099,0.693,0.000,0.000,1.099,0.000,0.693,0.000,0.000,0.000
9993,0.000,0.693,1.386,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.693,1.099
9994,0.693,0.693,0.000,0.000,0.000,0.693,0.693,1.099,1.386,0.000,0.000,1.099
9996,0.693,0.000,0.000,0.693,1.099,0.000,0.000,0.693,0.693,1.099,1.099,1.099
10010,0.000,0.693,0.693,0.000,0.693,0.000,0.000,0.693,0.000,0.000,0.000,0.000
10012,0.693,0.693,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10016,0.693,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10036,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10038,0.000,0.000,1.386,1.099,1.099,0.693,0.000,0.000,0.000,0.000,0.000,0.000
10050,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10054,1.099,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10055,0.693,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10060,1.386,2.485,1.609,2.079,0.693,1.386,1.099,1.609,1.099,0.000,0.000,0.693
10065,1.099,1.609,0.693,0.000,0.000,0.000,1.386,0.693,1.946,0.693,1.386,0.693
10067,0.000,1.386,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10070,0.000,1.792,1.792,1.099,2.079,0.000,0.000,0.693,1.099,0.000,1.386,1.099
10072,1.099,1.099,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10076,0.693,1.609,0.000,1.099,0.693,0.000,0.000,0.693,1.099,0.000,0.693,0.693
10112,0.000,0.000,1.386,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10124,0.000,1.099,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.693,0.693,1.609
10129,0.000,0.693,1.386,0.693,0.000,0.000,0.693,1.099,0.693,0.000,0.693,1.386
10133,1.099,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10138,0.693,1.386,0.000,1.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10141,0.000,0.000,1.099,1.099,0.000,0.693,1.099,0.693,0.693,0.693,0.000,0.693
10150,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10161,0.000,0.000,0.000,0.000,0.000,1.099,0.000,0.000,0.693,0.000,0.000,0.000
10171,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10172,1.099,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10174,0.693,1.099,0.693,0.000,0.000,0.000,0.000,0.000,0.693,0.693,0.693,0.000
10176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10180,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10187,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10192,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10193,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10208,0.000,0.693,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000
10209,1.099,0.000,0.000,0.000,0.000,0.000,0.693,1.099,0.000,0.000,0.000,0.000
10232,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10233,0.000,0.693,0.000,0.693,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000
10234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10235,1.099,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10236,1.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10238,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10240,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10241,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10242,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10243,0.693,0.693,0.693,0.000,0.693,0.693,0.693,0.000,0.000,0.000,0.000,0.000
10246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000
10247,0.000,0.000,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10248,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10252,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10253,1.099,0.693,1.099,1.099,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000
10254,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10255,0.000,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10256,1.099,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10258,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10259,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10261,0.693,0.693,1.099,0.000,0.000,0.693,0.000,0.693,0.693,0.000,0.000,0.000
10262,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10263,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10284,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10286,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.000
10287,0.000,0.000,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10289,0.693,0.000,1.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10290,0.000,0.000,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10304,0.693,0.693,0.693,0.000,0.000,0.693,0.000,0.693,0.693,0.693,0.000,0.000
10305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000
10311,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000
10313,0.000,0.000,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000
10316,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10334,0.000,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10337,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10338,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10339,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10361,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.693,1.099,0.000,0.000
10366,0.000,0.693,0.693,0.000,1.099,0.000,0.693,0.693,0.693,0.693,0.000,0.000
10367,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.693,0.693,0.693
10375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10378,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10381,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10382,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10383,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10400,0.693,1.099,1.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10402,1.386,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10404,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10405,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10406,1.099,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10407,1.099,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10408,0.000,1.099,0.693,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10433,0.000,0.000,0.693,1.609,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.000
10435,0.000,0.000,0.000,0.693,0.000,0.693,0.693,0.693,0.000,0.000,0.000,0.000
10437,0.000,0.000,0.000,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10438,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10452,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000
10453,0.000,0.000,0.693,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000
10454,0.000,1.099,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.693
10455,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.693,0.000
10456,0.000,0.000,1.099,0.000,0.693,0.000,1.099,0.000,0.000,0.000,0.693,0.000
10457,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10460,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10476,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10481,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000
10482,0.693,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10491,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10496,1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.099,0.693,0.000,0.000
10498,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10499,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10500,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10501,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10502,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000
10507,0.693,0.693,0.000,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000
10510,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.099,0.000,0.000
10512,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000
10517,0.000,0.693,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.693,0.693,0.000
10519,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10520,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.693,0.000
10537,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10544,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10547,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693
10557,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10597,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10598,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10599,0.000,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10600,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10601,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10604,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10605,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000
10606,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10608,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10611,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10612,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000
10637,0.000,0.693,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10640,0.000,0.693,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10677,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10703,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000
10725,0.000,1.099,0.000,0.000,0.693,0.000,0.000,0.693,0.000,0.000,0.000,0.000
10728,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.000
10729,0.000,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000
10732,0.000,0.693,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000
10740,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10744,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10760,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10781,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10875,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10883,0.000,0.000,0.693,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10890,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10945,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10975,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
